site;plot;Pre-disturbance management;Post-disturbance management;Years since disturbance;Disturbance agent;Elevation;Aridity Change;HLI;Late-successional WDensity;Early-successional WDensity;Pioneer WDensity;Total WDensity;Pioneer RawDensity;Early-successional RawDensity;Late-successional RawDensity;Total RawDensity;Pre_Density;Pre_Sp1;Pre_Sp2;WDensity_Sp1;WDensity_Sp2
lav93;3;Y;Logging only;19;Wind;797,1844708;0,105803307;0,663443153;1810,503936;800,0000001;1157,653155;3768,157091;1333,333334;800,0000001;3466,666667;5600,000001;238,7324146;Abies alba;Picea abies;22,98548166;1788
lav93;4;Y;Logging only;19;Wind;793,9484726;0,105803307;0,663787648;2787,905627;533,3333334;0;3321,23896;0;533,3333334;5866,666667;6400,000001;238,7324146;Abies alba;Picea abies;449,808195;2338
le_bouchet_6;1;Y;Logging only;19;Wind;1377,626595;0,073067678;0,745942786;1945,991258;0;0;1945,991258;0;0;2933,333334;2933,333334;624,4883147;Picea abies;N;0;0
le_bouchet_6;2;Y;Logging only;19;Wind;1378,430974;0,073067678;0,754184108;1089,304534;1724,972012;0;2814,276546;0;10133,33333;1333,333334;11466,66667;624,4883147;Picea abies;N;0;0
le_bouchet_6;3;Y;Logging only;19;Wind;1365,723027;0,073067678;0,747085872;3454,804248;0;0;3454,804248;0;0;4800,000001;4800,000001;624,4883147;Picea abies;N;0;0
le_bouchet_6;4;Y;Logging only;19;Wind;1367,764319;0,073067678;0,74435642;1905,802915;686,475748;0;2592,278663;0;1600;2666,666667;4266,666667;624,4883147;Picea abies;N;146,9669343;0
le_mans_2;1;Y;Logging only;19;Wind;165,6718507;0,015711328;0,651205969;0;0;289,6521484;289,6521484;533,3333334;0;0;533,3333334;500,3638865;Quercus;Tilia cordata;0;0
le_mans_2;2;Y;Logging only;19;Wind;165,1446757;0,015711328;0,64790514;0;0;1291,854228;1291,854228;9333,333335;0;0;9333,333335;500,3638865;Quercus;Tilia cordata;0;0
le_mans_2;3;Y;Logging only;19;Wind;166,8662167;0,015711328;0,656117475;5854,195494;2667,275614;1795,728994;10317,2001;1866,666667;3733,333334;8000,000001;13600;500,3638865;Quercus;Tilia cordata;242,2316145;5854
le_mans_2;4;Y;Logging only;19;Wind;167,162971;0,015711328;0,654927024;45,97096333;3759,64972;1066,666667;4872,28735;1066,666667;4533,333334;266,6666667;5866,666667;500,3638865;Quercus;Tilia cordata;22,98548166;46
Lettomanoppello;1;Y;None;11;Fire;1254,334243;0,044218744;1,017675999;0;62,19692962;0;62,19692962;0;353,9823009;0;353,9823009;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;2;Y;None;11;Fire;1323,227014;0,045066839;0,895872992;48,11460593;28,16464738;0;76,27925331;0;265,4867257;265,4867257;530,9734513;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;3;Y;None;11;Fire;1249,926354;0,0447089;1,044260941;0;136,129129;0;136,129129;0;796,460177;0;796,460177;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;4;Y;None;11;Fire;1107,540856;0,044540387;0,963796871;0;579,1355616;59,84987566;638,9854373;442,4778761;3008,849557;0;3451,327434;1389;Pinus nigra;Pinus sylvestris;137,8894194;38
Lettomanoppello;5;Y;None;11;Fire;1131,026496;0,044673883;0,933754675;0;349,1242747;24,64406646;373,7683412;265,4867257;2035,39823;0;2300,884956;1389;Pinus nigra;Pinus sylvestris;3,520580922;138
Lettomanoppello;6;Y;None;11;Fire;1143,339792;0,044798204;0,985311908;0;95,64244838;14,08232369;109,7247721;88,49557522;973,4513274;0;1061,946903;1389;Pinus nigra;Pinus sylvestris;8,214688817;52
Lettomanoppello;7;Y;None;11;Fire;1153,095894;0,044743626;0,935217587;4,694107896;282,8200007;24,05730296;311,5714116;265,4867257;1592,920354;88,49557522;1946,902655;1389;Pinus nigra;Pinus sylvestris;0;163
Lettomanoppello;8;Y;None;11;Fire;1112,221529;0,044644699;0,978341291;0;306,1848289;0;306,1848289;0;1327,433628;0;1327,433628;1389;Pinus nigra;Pinus sylvestris;0;80
Lettomanoppello;9;Y;None;11;Fire;1171,162061;0,044658837;0,958965602;0;272,258258;0;272,258258;0;2389,380531;0;2389,380531;1389;Pinus nigra;Pinus sylvestris;78,03954377;21
Lettomanoppello;10;Y;None;11;Fire;1237,384349;0,044177316;1,01877699;0;241,7465566;8,214688817;249,9612454;88,49557522;2212,389381;0;2300,884956;1389;Pinus nigra;Pinus sylvestris;100,9233198;13
Lettomanoppello;11;Y;None;11;Fire;1236,066606;0,044210354;1,008744817;0;149,6246892;57,50282172;207,1275109;353,9823009;1415,929204;0;1769,911504;1389;Pinus nigra;Pinus sylvestris;55,74253126;41
Lettomanoppello;12;Y;None;11;Fire;1219,096196;0,04411214;0,987049046;2,933817435;376,7021586;0;379,6359761;0;4070,79646;88,49557522;4159,292035;1389;Pinus nigra;Pinus sylvestris;84,49394213;35
Lettomanoppello;13;Y;None;11;Fire;1254,902734;0,044621649;1,05762983;15,25585066;3,520580922;0;18,77643158;0;88,49557522;88,49557522;176,9911504;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;14;Y;None;11;Fire;1260,490734;0,044755159;1,033029523;5,86763487;53,39547731;0;59,26311218;0;353,9823009;88,49557522;442,4778761;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;15;Y;None;11;Fire;1282,266032;0,044874844;1,005182878;0;30,51170132;0;30,51170132;0;176,9911504;0;176,9911504;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;16;Y;None;11;Fire;1286,10097;0,044954502;1,007481766;0;55,15576778;0;55,15576778;0;353,9823009;0;353,9823009;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;17;Y;None;11;Fire;1277,427333;0,045033286;0,990042834;0;0;0;0;0;0;0;0;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;18;Y;None;11;Fire;1273,771646;0,045154107;0,999715007;0;0;0;0;0;0;0;0;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;19;Y;None;11;Fire;1260,477906;0,045050369;1,038281471;0;56,32929474;0;56,32929474;0;353,9823009;0;353,9823009;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;20;Y;None;11;Fire;1247,22527;0,044980302;1,008655042;0;14,08232369;0;14,08232369;0;265,4867257;0;265,4867257;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;21;Y;None;11;Fire;1234,734501;0,044906277;1,026044501;0;44,594025;0;44,594025;0;265,4867257;0;265,4867257;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;22;Y;None;11;Fire;1239,116061;0,044890838;0,987491791;0;7,62792533;0;7,62792533;0;88,49557522;0;88,49557522;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;23;Y;None;11;Fire;1246,068295;0,044849024;1,008386807;0;0;0;0;0;0;0;0;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;24;Y;None;11;Fire;1266,597365;0,044914389;0,984685822;19,94995856;35,20580921;0;55,15576777;0;265,4867257;88,49557522;353,9823009;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;25;Y;None;11;Fire;1296,900505;0,045308848;0,937347516;0;5,280871383;0;5,280871383;0;88,49557522;0;88,49557522;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;26;Y;None;11;Fire;1305,327217;0,045198574;0,970716931;26,9911204;0;0;26,9911204;0;0;176,9911504;176,9911504;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;27;Y;None;11;Fire;1319,388578;0,045072645;0,942854621;0;7,041161844;0;7,041161844;0;88,49557522;0;88,49557522;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;28;Y;None;11;Fire;1315,422006;0,044962115;0,992369331;0;99,74979279;0;99,74979279;0;796,460177;0;796,460177;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;29;Y;None;11;Fire;1295,850484;0,044782688;1,014387849;0;14,08232369;0;14,08232369;0;88,49557522;0;88,49557522;1389;Pinus nigra;Pinus sylvestris;0;0
Lettomanoppello;30;Y;None;11;Fire;1302,485294;0,04477745;1,016236114;7,041161844;58,67634869;0;65,71751054;0;442,4778761;88,49557522;530,9734513;1389;Pinus nigra;Pinus sylvestris;0;0
levier_9;1;Y;Logging only;19;Wind;723,9806672;0,104559507;0,678607393;45,97096332;1100,832069;266,6666667;1413,469699;266,6666667;1333,333334;533,3333334;2133,333334;187,0070581;Abies alba;Picea abies;22,98548166;23
levier_9;2;Y;Logging only;19;Wind;724,0012238;0,104559507;0,678487085;1190,437047;0;500,0577113;1690,494758;533,3333334;0;4800,000001;5333,333334;187,0070581;Abies alba;Picea abies;371,3039345;0
levier_9;3;Y;Logging only;19;Wind;724,045836;0,104559507;0,678341805;22,98548166;0;0;22,98548166;0;0;266,6666667;266,6666667;187,0070581;Abies alba;Picea abies;22,98548166;0
levier_9;4;Y;Logging only;19;Wind;724,0331102;0,104559507;0,678464502;22,98548166;22,98548166;0;45,97096332;0;266,6666667;266,6666667;533,3333334;187,0070581;Abies alba;Picea abies;0;0
ln184;1;Y;None;19;Wind;266,6472176;0,105740145;0,62557584;1500,091709;0;1333,333334;2833,425043;1333,333334;0;2133,333334;3466,666667;170,1173797;Fagus sylvatica;N;1500,091709;0
ln184;2;Y;None;19;Wind;270,1305351;0,105740145;0,63239349;308,3590771;0;266,6666667;575,0257438;266,6666667;0;533,3333334;800,0000001;170,1173797;Fagus sylvatica;N;308,3590771;0
ln184;3;Y;None;19;Wind;269,8527324;0,105740145;0,6570308;1617,12997;533,3333334;266,6666667;2417,12997;266,6666667;533,3333334;2400;3200;170,1173797;Fagus sylvatica;N;1617,12997;0
ln184;4;Y;None;19;Wind;270,5301958;0,105740145;0,660022344;1251,468849;0;266,6666667;1518,135515;266,6666667;0;1600;1866,666667;170,1173797;Fagus sylvatica;N;1251,468849;0
ln224;1;Y;Logging only;19;Wind;320,7050372;0,055387775;0,577653564;1211,742931;0;2597,000505;3808,743437;2666,666667;0;1866,666667;4533,333334;249,6948512;Fagus sylvatica;N;1211,742931;0
ln224;2;Y;Logging only;19;Wind;321,8797406;0,055387775;0,568377959;354,3651198;0;2005,238742;2359,603862;2133,333334;0;533,3333334;2666,666667;249,6948512;Fagus sylvatica;N;87,69845311;0
ln224;3;Y;Logging only;19;Wind;325,6122251;0,055387775;0,575536337;768,997747;0;141,4491179;910,4468649;266,6666667;0;1333,333334;1600;249,6948512;Fagus sylvatica;N;768,997747;0
ln224;4;Y;Logging only;19;Wind;327,3958082;0,055387775;0,582845325;1545,297992;0;0;1545,297992;0;0;1866,666667;1866,666667;249,6948512;Fagus sylvatica;N;1545,297992;0
ln252;1;Y;Logging only;19;Wind;362,3088947;0,055387775;0,660420192;266,6666667;0;0;266,6666667;0;0;266,6666667;266,6666667;249,6948512;Picea abies;Fagus sylvatica;266,6666667;0
ln252;2;Y;Logging only;19;Wind;360,851694;0,055387775;0,666269541;266,6666667;266,6666667;0;533,3333334;0;266,6666667;266,6666667;533,3333334;249,6948512;Picea abies;Fagus sylvatica;266,6666667;0
ln252;3;Y;Logging only;19;Wind;361,163105;0,055387775;0,665995291;2104,103384;266,6666667;0;2370,770051;0;266,6666667;2400;2666,666667;249,6948512;Picea abies;Fagus sylvatica;1837,436718;267
ln252;4;Y;Logging only;19;Wind;361,1670394;0,055387775;0,667567679;3218,685742;0;0;3218,685742;0;0;3466,666667;3466,666667;249,6948512;Picea abies;Fagus sylvatica;1352,019075;0
ln282;1;Y;None;19;Wind;262,4617462;0,068896601;0,697274756;22,98548166;754,6379839;1531,097264;2308,720729;1600;800,0000001;266,6666667;2666,666667;249,6948512;Picea abies;N;0;0
ln282;2;Y;None;19;Wind;262,4838047;0,068896601;0,708791376;0;0;266,6666667;266,6666667;266,6666667;0;0;266,6666667;249,6948512;Picea abies;N;0;0
ln282;3;Y;None;19;Wind;263,2060376;0,068896601;0,716221067;0;0;533,3333334;533,3333334;533,3333334;0;0;533,3333334;249,6948512;Picea abies;N;0;0
ln282;4;Y;None;19;Wind;262,9793081;0,068896601;0,719434757;0;0;533,3333334;533,3333334;533,3333334;0;0;533,3333334;249,6948512;Picea abies;N;0;0
ln47;1;Y;Logging only;19;Wind;233,3063239;0,059193516;0,653913458;284,9846027;5220,390913;0;5505,375515;0;5600,000001;1066,666667;6666,666668;329,2723227;Pinus sylvestris;N;5220,390913;0
ln47;2;Y;Logging only;19;Wind;236,829661;0,059193516;0,650709742;555,189552;5559,411451;0;6114,601003;0;6133,333334;1066,666667;7200,000001;329,2723227;Pinus sylvestris;N;5559,411451;0
ln47;3;Y;Logging only;19;Wind;235,9631023;0,059193516;0,645333407;266,6666667;3349,105701;0;3615,772368;0;3466,666667;266,6666667;3733,333334;329,2723227;Pinus sylvestris;N;3349,105701;0
ln47;4;Y;Logging only;19;Wind;233,1788848;0,059193516;0,658751364;130,8404341;3233,592744;0;3364,433178;0;3466,666667;533,3333334;4000,000001;329,2723227;Pinus sylvestris;N;3233,592744;0
Lovrup Skov;2_2_1;Y;Logging only;19;Wind;25,7761211;-0,013577904;0,568727701;357,1428571;58,72664271;773,0123569;1188,881857;1071,428571;357,1428571;357,1428571;1785,714286;535;Picea abies;N;357,1428571;0
Lovrup Skov;2_2_2;Y;Logging only;19;Wind;25,47373959;-0,013555681;0,575036124;0;0;695,2946546;695,2946546;1071,428571;0;0;1071,428571;535;Picea abies;N;0;0
Lovrup Skov;2_2_3;Y;Logging only;19;Wind;25,69914586;-0,013574546;0,57023006;0;0;0;0;0;0;0;0;535;Picea abies;N;0;0
Lovrup Skov;3_1_1;Y;None;19;Wind;28,69574924;-0,013661472;0,560847595;0;232,0649591;0;232,0649591;0;357,1428571;0;357,1428571;535;Picea abies;N;0;0
Lovrup Skov;3_1_2;Y;None;19;Wind;28,74034976;-0,013655768;0,567663188;714,2857142;599,5800779;357,1428571;1671,008649;357,1428571;2142,857143;714,2857142;3214,285715;535;Picea sitchensis;N;714,2857142;0
Lovrup Skov;3_1_3;Y;None;19;Wind;28,77497132;-0,013666552;0,57148661;0;1238,042498;0;1238,042498;0;1785,714286;0;1785,714286;535;Picea abies;N;0;0
Lovrup Skov;3_2_1;Y;Logging only;19;Wind;28,59807038;-0,013651318;0,558348096;714,2857142;246,2730178;0;960,558732;0;357,1428571;714,2857142;1071,428571;535;Picea abies;N;714,2857142;0
Lovrup Skov;3_2_2;Y;Logging only;19;Wind;28,6593852;-0,013654846;0,563784463;0;117,4532854;0;117,4532854;0;714,2857143;0;714,2857143;535;Picea abies;N;0;0
Lovrup Skov;3_2_3;Y;Logging only;19;Wind;28,77169292;-0,013661846;0,569630629;0;58,72664271;0;58,72664271;0;357,1428571;0;357,1428571;535;Picea abies;N;0;0
Lovrup Skov;4_1_1;Y;None;19;Wind;31,61599686;-0,014766978;0,526020468;0;701,925082;357,1428571;1059,067939;357,1428571;1428,571429;0;1785,714286;535;Picea abies;N;0;0
Lovrup Skov;4_1_2;Y;None;19;Wind;31,29057208;-0,014763429;0,560184598;357,1428571;586,3192232;0;943,4620803;0;1428,571429;357,1428571;1785,714286;535;Picea sitchensis;N;357,1428571;0
Lovrup Skov;4_1_3;Y;None;19;Wind;31,69715705;-0,014748568;0,541597148;2147,546181;971,8312164;0;3119,377397;0;2142,857143;2500;4642,857142;535;Picea abies;Picea sitchensis;357,1428571;1790
Lovrup Skov;4_2_1;Y;Logging only;19;Wind;33,13317138;-0,014704782;0,53858572;357,1428571;468,8659377;0;826,0087948;0;2142,857142;357,1428571;2499,999999;535;Picea abies;N;357,1428571;0
Lovrup Skov;4_2_2;Y;Logging only;19;Wind;33,45322312;-0,014699605;0,554261086;714,2857142;1246,520352;0;1960,806066;0;2857,142857;714,2857142;3571,428571;535;Picea abies;N;714,2857142;0
Lovrup Skov;4_2_3;Y;Logging only;19;Wind;32,97596858;-0,014697796;0,537353683;1317,654608;4418,800225;357,1428571;6093,59769;357,1428571;11785,71428;1785,714286;13928,57143;535;Picea abies;Picea sitchensis;960,5117507;357
ls165-1;1;Y;Logging only;19;Wind;351,9864289;0,070002061;0,63375813;5848,503819;0;1066,666667;6915,170486;1066,666667;0;11200;12266,66667;149,2488276;Fagus sylvatica;N;5848,503819;0
ls165-1;2;Y;Logging only;19;Wind;354,0429677;0,070002061;0,6271564;2171,884188;0;800,0000001;2971,884188;800,0000001;0;3200;4000,000001;149,2488276;Fagus sylvatica;N;2033,971298;0
ls165-1;3;Y;Logging only;19;Wind;355,5106319;0,070002061;0,673307546;3379,021367;0;2933,333334;6312,354701;2933,333334;0;6400,000001;9333,333335;149,2488276;Fagus sylvatica;N;3379,021367;0
ls165-1;4;Y;Logging only;19;Wind;352,5940966;0,070002061;0,632990712;999,8595965;146,7534599;1333,333334;2479,94639;1333,333334;533,3333334;1866,666667;3733,333334;149,2488276;Fagus sylvatica;N;999,8595965;0
ls74;1;Y;Logging only;19;Wind;390,8605457;0,072151009;0,664469099;1174,913292;45,97096332;0;1220,884255;0;533,3333334;2133,333334;2666,666667;127,3239545;Fagus sylvatica;N;1174,913292;0
ls74;2;Y;Logging only;19;Wind;388,2175597;0,072151009;0,676474449;2028,161235;0;0;2028,161235;0;0;3200;3200;127,3239545;Fagus sylvatica;N;2028,161235;0
ls74;3;Y;Logging only;19;Wind;388,353867;0,072151009;0,667691178;604,6488638;404,5795567;0;1009,22842;0;1866,666667;1333,333334;3200;127,3239545;Fagus sylvatica;N;604,6488638;0
ls74;4;Y;Logging only;19;Wind;388,6979387;0,072151009;0,66554211;524,4576841;556,3188151;0;1080,776499;0;800,0000001;1066,666667;1866,666667;127,3239545;Fagus sylvatica;N;524,4576841;0
lyons_480;1;Y;Logging only;19;Wind;132,7020639;-0,01360551;0,625903156;0;533,3333334;1600;2133,333334;1600;533,3333334;0;2133,333334;500,3638865;Fagus sylvatica;N;0;0
lyons_480;2;Y;Logging only;19;Wind;134,3044152;-0,01360551;0,624582479;0;291,7388057;533,3333334;825,0721391;533,3333334;1066,666667;0;1600;500,3638865;Fagus sylvatica;N;0;0
lyons_480;3;Y;Logging only;19;Wind;140,9366069;-0,01360551;0,623857685;321,7244323;266,6666667;1600;2188,391099;1600;266,6666667;800,0000001;2666,666667;500,3638865;Fagus sylvatica;N;321,7244323;0
lyons_480;4;Y;Logging only;19;Wind;137,106426;-0,01360551;0,609138096;0;1333,651877;266,6666667;1600,318544;266,6666667;2133,333334;0;2400;500,3638865;Fagus sylvatica;N;0;0
maup11;1;Y;Logging only;19;Wind;382,2176293;0,108939877;0,642756435;646,2213954;2944,82091;0;3591,042305;0;20533,33334;2666,666667;23200;215,2112802;Carpinus betulus;Quercus;1579,836922;0
maup11;2;Y;Logging only;19;Wind;384,44763;0,108939877;0,671284241;182,1157393;6310,753931;3597,429713;10090,29938;3733,333334;10666,66667;266,6666667;14666,66667;215,2112802;Carpinus betulus;Quercus;830,8083021;0
maup11;3;Y;Logging only;19;Wind;384,5533756;0,108939877;0,655994652;187,4200812;6267,884255;0;6455,304336;0;9333,333335;266,6666667;9600,000001;215,2112802;Carpinus betulus;Quercus;1255,508429;244
maup11;4;Y;Logging only;19;Wind;382,6875037;0,108939877;0,645859875;0;8904,67778;0;8904,67778;0;13333,33334;0;13333,33334;215,2112802;Carpinus betulus;Quercus;6246,581049;0
maup12;1;Y;Logging only;19;Wind;379,608088;0,108939877;0,643846079;0;4549,312105;0;4549,312105;0;6933,333334;0;6933,333334;176,3067386;Carpinus betulus;Quercus;892,2604701;23
maup12;2;Y;Logging only;19;Wind;382,4739344;0,108939877;0,649870294;601,2681357;4790,74831;0;5392,016445;0;9600,000001;800,0000001;10400;176,3067386;Carpinus betulus;Quercus;3373,412022;23
maup12;3;Y;Logging only;19;Wind;382,4016549;0,108939877;0,641859145;0;8362,36222;0;8362,36222;0;10666,66667;0;10666,66667;176,3067386;Carpinus betulus;Quercus;7796,565749;0
maup12;4;Y;Logging only;19;Wind;379,5245948;0,108939877;0,647611166;0;5417,304446;0;5417,304446;0;7733,333334;0;7733,333334;176,3067386;Carpinus betulus;Quercus;4311,206194;0
mond37;1;Y;Logging only;19;Wind;242,1490332;0,094615574;0,662838573;0;1631,892269;3730,045163;5361,937432;4000,000001;6133,333334;0;10133,33333;544,663583;Picea abies;N;0;0
mond37;2;Y;Logging only;19;Wind;241,9161504;0,094615574;0,659516962;22,98548166;251,7794299;2311,856387;2586,621298;2666,666667;2133,333334;266,6666667;5066,666667;544,663583;Picea abies;N;0;0
mond37;3;Y;Logging only;19;Wind;241,7784174;0,094615574;0,659075435;22,98548166;2024,171957;1318,694013;3365,851452;1333,333334;17866,66667;266,6666667;19466,66667;544,663583;Picea abies;N;0;0
mond37;4;Y;Logging only;19;Wind;242,2031658;0,094615574;0,666397957;190,9563092;404,8981;800,0000001;1395,854409;800,0000001;1066,666667;266,6666667;2133,333334;544,663583;Picea abies;N;0;0
mont20;1;Y;Logging only;19;Wind;410,3505448;0,114576919;0,655193506;508,8982811;2637,108834;0;3146,007116;0;5600,000001;1866,666667;7466,666668;537,59003;Pinus nigra;N;0;0
mont20;2;Y;Logging only;19;Wind;410,5029329;0,114576919;0,653786144;0;4796,340436;0;4796,340436;0;10133,33333;0;10133,33333;537,59003;Pinus nigra;N;0;0
mont20;3;Y;Logging only;19;Wind;410,5367706;0,114576919;0,66425751;22,98548166;3015,895209;266,6666667;3305,547357;266,6666667;14666,66667;266,6666667;15200;537,59003;Pinus nigra;N;0;0
mont20;4;Y;Logging only;19;Wind;411,2454252;0,114576919;0,658119233;2181,002252;3702,821724;0;5883,823977;0;6933,333334;3200;10133,33333;537,59003;Pinus nigra;N;0;0
mort91;1;Y;Logging only;19;Wind;593,2069089;0,101010749;0,635856133;2039,415415;283,6054814;91,94192664;2414,962823;1066,666667;1333,333334;3733,333334;6133,333334;343,0673218;Abies alba;Picea abies;0;267
mort91;2;Y;Logging only;19;Wind;594,5894103;0,101010749;0,632680324;275,8257799;0;533,3333334;809,1591133;533,3333334;0;3200;3733,333334;343,0673218;Abies alba;Picea abies;137,91289;0
mort91;3;Y;Logging only;19;Wind;601,2247543;0,101010749;0,629937632;837,2580835;0;266,6666667;1103,92475;266,6666667;0;4266,666667;4533,333334;343,0673218;Abies alba;Picea abies;68,95644498;0
mort91;4;Y;Logging only;19;Wind;594,6092409;0,101010749;0,623769941;1232,86938;0;183,8838533;1416,753234;2133,333334;0;1866,666667;4000,000001;343,0673218;Abies alba;Picea abies;266,6666667;120
mort97;1;Y;None;19;Wind;450,4139803;0,101010749;0,709398929;1934,306335;0;358,6085933;2292,914929;1333,333334;0;4266,666667;5600,000001;343,0673218;Abies alba;N;1644,654187;0
mort97;2;Y;None;19;Wind;454,2211499;0,101010749;0,715698597;6361,074093;0;22,98548166;6384,059574;266,6666667;0;17333,33334;17600;343,0673218;Abies alba;N;6361,074093;0
mort97;3;Y;None;19;Wind;476,2887325;0,101010749;0,755573439;1219,776467;0;533,3333334;1753,109801;533,3333334;0;4000,000001;4533,333334;343,0673218;Abies alba;N;1173,805504;0
mort97;4;Y;None;19;Wind;461,6632482;0,101010749;0,732273372;4098,737185;266,6666667;0;4365,403852;0;266,6666667;16000;16266,66667;343,0673218;Abies alba;N;3317,867895;0
moulins_bonsmoulins_14;1;Y;Logging only;19;Wind;264,9376578;0,004894627;0,660572418;7562,750613;0;0;7562,750613;0;0;9066,666668;9066,666668;500,3638865;Fagus sylvatica;N;7562,750613;0
moulins_bonsmoulins_14;2;Y;Logging only;19;Wind;263,3417608;0,004894627;0,66052047;7266,873852;266,6666667;2773,61444;10307,15496;3733,333334;266,6666667;9600,000001;13600;500,3638865;Fagus sylvatica;N;7266,873852;0
